idcampagna;idcontrattorcr;idleg;tradedate;itp_energia_verde;prodotto;scope_details;opzione;flag_definitivo
2018.4;4451;13704;2019-09-30;0;LPLVARRES181;Reforecasting 1909;;true
2018.4;4451;13705;2019-09-30;0;LPLVARRES181;Reforecasting 1909;;true
2018.4;4451;172704;2021-08-02;0;LPLVARRES181;Reforecasting 2106 - REF2;;true
2018.4;4452;13731;2019-07-02;0;LPERT182;Prehedging 1907;;true
2018.4;4452;13747;2020-03-11;0;LPERT182;Prehedging 2003 - 200311;;true
2018.4;4452;13748;2020-03-11;0;LPERT182;Prehedging 2003 - 200311;;true
2018.4;4452;140273;2020-12-03;0;LPERT182;Storno scaduti per 2021.2R;;true
2018.4;4452;172706;2021-08-02;0;LPERT182;Reforecasting 2106 - REF2;;true
2018.4;4452;192641;2022-02-02;0;LPERT182;storno scaduti per 2022.3R;;true
2018.4;4453;13774;2019-09-30;0;RADCONVL184;Reforecasting 1909;;true
2018.4;4453;13794;2020-06-10;0.9;RADCONVL184;Reforecasting 2005;;true
2018.4;4453;13795;2020-06-10;0;RADCONVL184;Reforecasting 2005;;true
2018.4;4454;13808;2019-07-02;0;RADVL184;Prehedging 1907;;true
2018.4;4454;13823;2020-03-02;0;RADVL184;Prehedging 2003 - 200302;;true
2018.4;4454;13833;2020-06-10;0.9;RADVL184;Reforecasting 2005;;true
2018.4;4454;13834;2020-06-10;0;RADVL184;Reforecasting 2005;;true
2018.4;4454;140274;2020-12-03;0;RADVL184;Storno scaduti per 2021.2R;;true
2018.4;4455;13850;2019-09-30;0;FASTL182;Reforecasting 1909;;true
2018.4;4455;13851;2019-09-30;0;FASTL182;Reforecasting 1909;;true
2018.4;4455;13859;2020-01-20;0;FASTL182;Reforecasting 1912;;true
2018.4;4455;13872;2020-06-10;0;FASTL182;Reforecasting 2005;;true
2018.4;4455;13874;2020-07-08;0;FASTL182;Prehedging 2007;;true
2018.4;4456;13885;2019-06-18;0;LKBL183;Reforecasting 1905;;true
2018.4;4456;13888;2019-09-30;0;LKBL183;Reforecasting 1909;;true
2018.4;4456;13896;2019-10-14;0;LKBL183;Storno scaduti per 2020.1R;;true
2018.4;4456;13904;2020-01-20;0;LKBL183;Reforecasting 1912;;true
2018.4;4456;13907;2020-03-02;0;LKBL183;Prehedging 2003 - 200302;;true
2018.4;4456;13908;2020-03-02;0;LKBL183;Prehedging 2003 - 200302;;true
2018.4;4456;13909;2020-03-02;0;LKBL183;Prehedging 2003 - 200302;;true
2018.4;4456;13913;2020-02-10;0;LKBL183;Storno scaduti per wave 2020.3R;;true
2018.4;4456;172714;2021-08-02;0;LKBL183;Reforecasting 2106 - REF2;;true
2018.4;4457;13938;2019-07-02;0;SMFXL181;Prehedging 1907;PROFILO-H24;true
2018.4;4457;13949;2020-01-20;0;SMFXL181;Reforecasting 1912;PROFILO-H24;true
2018.4;4457;13960;2020-06-10;0;SMFXL181;Reforecasting 2005;PROFILO-H24;true
2018.4;4457;140276;2020-12-03;0;SMFXL181;Storno scaduti per 2021.2R;PROFILO-H24;true
2018.4;4458;13971;2019-07-02;0;SMFXL181;Prehedging 1907;PROFILO-DAY;true
2018.4;4458;13974;2019-09-30;0;SMFXL181;Reforecasting 1909;PROFILO-DAY;true
2018.4;4458;13982;2020-01-20;0;SMFXL181;Reforecasting 1912;PROFILO-DAY;true
2018.4;4459;13993;2019-06-18;0;SMFXL181;Reforecasting 1905;PROFILO-NIGHT;true
2018.4;4460;14012;2019-06-18;0;QFPMI182;Reforecasting 1905;;true
2018.4;4460;14014;2019-07-02;0;QFPMI182;Prehedging 1907;;true
2018.4;4470;14051;2019-06-18;0;MYENG181;Reforecasting 1905;PROFILO-DAY;true
2018.4;4470;14054;2019-09-30;0;MYENG181;Reforecasting 1909;PROFILO-DAY;true
2018.4;4470;14066;2020-03-02;0;MYENG181;Prehedging 2003 - 200302;PROFILO-DAY;true
2018.4;4470;14067;2020-03-02;0;MYENG181;Prehedging 2003 - 200302;PROFILO-DAY;true
2018.4;4472;14096;2020-01-20;0;MYENG181;Reforecasting 1912;PROFILO-H24;true
2018.4;4472;14097;2020-01-20;0;MYENG181;Reforecasting 1912;PROFILO-H24;true
2018.4;4473;14113;2019-06-18;0;LPLFIXAU181;Reforecasting 1905;;true
2018.4;4473;14124;2020-01-20;0;LPLFIXAU181;Reforecasting 1912;;true
2018.4;4473;14137;2020-06-10;0;LPLFIXAU181;Reforecasting 2005;;true
2018.4;4474;14156;2020-01-20;0;LPLVARAU181;Reforecasting 1912;;true
2018.4;4475;14174;2019-07-02;0;QFMIC12;Prehedging 1907;;true
2018.4;4475;14174;2019-07-02;0;QFMICV184;Prehedging 1907;;true
2018.4;4475;14176;2019-09-30;0;QFMIC12;Reforecasting 1909;;true
2018.4;4475;14176;2019-09-30;0;QFMICV184;Reforecasting 1909;;true
2018.4;4475;14189;2020-03-02;0;QFMIC12;Prehedging 2003 - 200302;;true
2018.4;4475;14189;2020-03-02;0;QFMICV184;Prehedging 2003 - 200302;;true
2018.4;4475;14199;2020-06-10;0;QFMIC12;Reforecasting 2005;;true
2018.4;4475;14199;2020-06-10;0;QFMICV184;Reforecasting 2005;;true
2018.4;4475;14201;2020-07-08;0;QFMIC12;Prehedging 2007;;true
2018.4;4475;14201;2020-07-08;0;QFMICV184;Prehedging 2007;;true
2018.4;4475;14203;2020-07-08;0;QFMIC12;Prehedging 2007;;true
2018.4;4475;14203;2020-07-08;0;QFMICV184;Prehedging 2007;;true
2018.4;4475;14204;2020-07-08;0;QFMIC12;Prehedging 2007;;true
2018.4;4475;14204;2020-07-08;0;QFMICV184;Prehedging 2007;;true
2018.4;4475;146384;2021-03-25;0;QFMIC12;Reforecasting 2103 - REF1;;true
2018.4;4475;146384;2021-03-25;0;QFMICV184;Reforecasting 2103 - REF1;;true
2018.4;4476;14213;2019-06-18;0;LKPL183;Reforecasting 1905;;true
2018.4;4476;14215;2019-07-02;0;LKPL183;Prehedging 1907;;true
2018.4;4476;14227;2020-01-20;0;LKPL183;Reforecasting 1912;;true
2018.4;4476;14236;2020-06-10;0;LKPL183;Reforecasting 2005;;true
2018.4;4476;14238;2020-07-08;0;LKPL183;Prehedging 2007;;true
2018.4;4476;14239;2020-07-08;0;LKPL183;Prehedging 2007;;true
2018.4;4476;14240;2020-07-08;0;LKPL183;Prehedging 2007;;true
2018.4;4476;172731;2021-08-02;0;LKPL183;Reforecasting 2106 - REF2;;true
2007.3;4477;14249;2019-09-30;0;TO2;Reforecasting 1909;;true
2007.3;4477;14255;2020-01-20;0;TO2;Reforecasting 1912;;true
2007.3;4477;14256;2020-01-20;0;TO2;Reforecasting 1912;;true
2007.3;4477;14258;2020-01-20;0;TO2;Reforecasting 1912;;true
2007.3;4477;14268;2020-06-10;0;TO2;Reforecasting 2005;;true
2007.3;4477;14270;2020-06-10;0;TO2;Reforecasting 2005;;true
2007.3;4477;146389;2021-03-25;0;TO2;Reforecasting 2103 - REF1;;true
2007.4;4500;172762;2021-08-02;0;XTO2;Reforecasting 2106 - REF2;;true
2007.2;4480;172738;2021-08-02;0;TO1;Reforecasting 2106 - REF2;;true
2007.2;4480;172739;2021-08-02;0;TO1;Reforecasting 2106 - REF2;;true
2007.2;5135;173257;2021-08-02;0;BCMIC1;Reforecasting 2106 - REF2;;true
2007.1;5129;146634;2021-03-25;0;AGPMI1;Reforecasting 2103 - REF1;;true
2007.1;5129;146634;2021-03-25;0;AGMIC;Reforecasting 2103 - REF1;;true
2008.3;4492;172746;2021-08-02;0;SD2;Reforecasting 2106 - REF2;;true
2008.3;4493;172748;2021-08-02;0;DXS;Reforecasting 2106 - REF2;;true
2008.3;4513;172773;2021-08-02;0;PPC2;Reforecasting 2106 - REF2;;true
2008.2;4496;146401;2021-03-25;0;XTO3;Reforecasting 2103 - REF1;;true
2008.2;4497;172756;2021-08-02;0;PPC1;Reforecasting 2106 - REF2;;true
2008.1;4499;172761;2021-08-02;0;PPC;Reforecasting 2106 - REF2;;true
2008.1;5258;173380;2021-08-02;0;SVMIC1;Reforecasting 2106 - REF2;;true
2008.4;4511;146414;2021-03-25;0;VXS1;Reforecasting 2103 - REF1;;true
2008.4;4511;146415;2021-03-25;0;VXS1;Reforecasting 2103 - REF1;;true
2008.4;4511;172771;2021-08-02;0;VXS1;Reforecasting 2106 - REF2;;true
2009.3;4516;172779;2021-08-02;0;PPC6;Reforecasting 2106 - REF2;;true
2009.3;4536;172804;2021-08-02;0;SVMIC13;Reforecasting 2106 - REF2;;true
2009.3;4538;172806;2021-08-02;0;TCSV1;Reforecasting 2106 - REF2;;true
2009.3;4539;146439;2021-03-25;0;DXS4;Reforecasting 2103 - REF1;;true
2009.3;4541;146440;2021-03-25;0;ATMIC9;Reforecasting 2103 - REF1;;true
2009.2;4522;172787;2021-08-02;0;VXS3;Reforecasting 2106 - REF2;;true
2009.4;4532;172797;2021-08-02;0;TCSV2;Reforecasting 2106 - REF2;;true
2009.4;4533;146432;2021-03-25;0;VXS5;Reforecasting 2103 - REF1;;true
2009.4;4533;172798;2021-08-02;0;VXS5;Reforecasting 2106 - REF2;;true
2009.4;4551;146449;2021-03-25;0;PPC7;Reforecasting 2103 - REF1;;true
2010.1;4543;146442;2021-03-25;0;DXS6;Reforecasting 2103 - REF1;;true
2010.1;4546;172820;2021-08-02;0;PPC8;Reforecasting 2106 - REF2;;true
2010.1;4547;172822;2021-08-02;0;ATMIC11;Reforecasting 2106 - REF2;;true
2010.1;4547;172823;2021-08-02;0;ATMIC11;Reforecasting 2106 - REF2;;true
2010.1;4560;172838;2021-08-02;0;TCSV3;Reforecasting 2106 - REF2;;true
2010.1;4561;172840;2021-08-02;0;SD3;Reforecasting 2106 - REF2;;true
2010.2;4553;172828;2021-08-02;0;SD4;Reforecasting 2106 - REF2;;true
2010.2;4573;16199;2020-01-20;0;DXS7;Reforecasting 1912;;true
2010.2;4575;16224;2020-01-20;0;RSMAX13;Reforecasting 1912;;true
2010.2;4575;172853;2021-08-02;0;RSMAX13;Reforecasting 2106 - REF2;;true
2010.2;4577;146457;2021-03-25;0;ATMIC12;Reforecasting 2103 - REF1;;true
2010.3;4567;16069;2019-09-30;0;ATMAX13;Reforecasting 1909;;true
2010.3;4567;172845;2021-08-02;0;ATMAX13;Reforecasting 2106 - REF2;;true
2010.3;4567;172846;2021-08-02;0;ATMAX13;Reforecasting 2106 - REF2;;true
2010.3;4570;16124;2019-06-18;0;TCSV5;Reforecasting 1905;;true
2010.3;4570;172848;2021-08-02;0;TCSV5;Reforecasting 2106 - REF2;;true
2010.3;4571;16152;2019-06-18;0;PPC10;Reforecasting 1905;;true
2010.3;4571;16159;2020-01-20;0;PPC10;Reforecasting 1912;;true
2010.3;4571;16160;2020-01-20;0;PPC10;Reforecasting 1912;;true
2010.3;4589;16442;2020-01-20;0.9;VXS8;Reforecasting 1912;;true
2010.3;4589;16443;2020-01-20;0;VXS8;Reforecasting 1912;;true
2010.3;4589;16444;2020-01-20;0;VXS8;Reforecasting 1912;;true
2010.3;4590;16484;2020-06-10;0;SD5;Reforecasting 2005;;true
2010.3;4590;146464;2021-03-25;0;SD5;Reforecasting 2103 - REF1;;true
2010.3;4591;16492;2019-09-30;0;DXS8;Reforecasting 1909;;true
2010.3;4591;16493;2019-09-30;0;DXS8;Reforecasting 1909;;true
2010.3;4591;16519;2020-06-10;0;DXS8;Reforecasting 2005;;true
2010.3;4592;16545;2020-06-10;0;TCAT1;Reforecasting 2005;;true
2010.5;4600;16568;2019-06-18;0;ATIPA3;Reforecasting 1905;;true
2010.5;4600;16575;2020-01-20;0;ATIPA3;Reforecasting 1912;;true
2010.5;4600;172871;2021-08-02;0;ATIPA3;Reforecasting 2106 - REF2;;true
2010.5;4600;172872;2021-08-02;0;ATIPA3;Reforecasting 2106 - REF2;;true
2010.5;4601;16594;2020-01-20;0;ATMIC15;Reforecasting 1912;;true
2010.5;4601;16601;2020-06-10;0;ATMIC15;Reforecasting 2005;;true
2010.5;4607;16651;2020-01-20;0;TCAT3;Reforecasting 1912;;true
2010.5;4608;16668;2019-06-18;0;TCSV7;Reforecasting 1905;;true
2010.5;4608;16669;2019-09-30;0;TCSV7;Reforecasting 1909;;true
2010.5;4608;16675;2020-01-20;0;TCSV7;Reforecasting 1912;;true
2010.5;4608;172879;2021-08-02;0;TCSV7;Reforecasting 2106 - REF2;;true
2010.4;4578;172856;2021-08-02;0;TCSV6;Reforecasting 2106 - REF2;;true
2010.4;4579;146458;2021-03-25;0;PPC11;Reforecasting 2103 - REF1;;true
2010.4;4580;16358;2020-06-10;0;PPC11W;Reforecasting 2005;;true
2010.4;4581;16378;2020-01-20;0;ATIPA2;Reforecasting 1912;;true
2010.4;4583;16391;2019-09-30;0;ATMIC14;Reforecasting 1909;;true
2010.4;4583;16392;2019-09-30;0;ATMIC14;Reforecasting 1909;;true
2010.4;4583;172862;2021-08-02;0;ATMIC14;Reforecasting 2106 - REF2;;true
2010.4;4609;16694;2019-09-30;0;TCAT2;Reforecasting 1909;;true
2010.4;4609;16701;2020-01-20;0;TCAT2;Reforecasting 1912;;true
2010.4;4609;172880;2021-08-02;0;TCAT2;Reforecasting 2106 - REF2;;true
2010.4;4610;172882;2021-08-02;0;FRP01;Reforecasting 2106 - REF2;;true
2010.4;4612;16778;2019-09-30;0;VXS9;Reforecasting 1909;;true
2011.1;4613;16802;2019-09-30;0;LFRE01;Reforecasting 1909;;true
2011.1;4614;16834;2019-06-18;0;VXS10;Reforecasting 1905;;true
2011.1;4614;16844;2020-01-20;0;VXS10;Reforecasting 1912;;true
2011.1;4614;16852;2020-06-10;0;VXS10;Reforecasting 2005;;true
2011.1;4615;16861;2019-06-18;0;TCAT4;Reforecasting 1905;;true
2011.1;4616;16887;2019-06-18;0;ATIPA4;Reforecasting 1905;;true
2011.1;4616;16893;2020-01-20;0;ATIPA4;Reforecasting 1912;;true
2011.1;4616;172895;2021-08-02;0;ATIPA4;Reforecasting 2106 - REF2;;true
2011.1;4618;172897;2021-08-02;0;ATPMI16;Reforecasting 2106 - REF2;;true
2011.1;4619;172898;2021-08-02;0;LLINK01;Reforecasting 2106 - REF2;;true
2011.1;4620;16976;2020-01-20;0;LFIX01;Reforecasting 1912;;true
2011.1;4620;146473;2021-03-25;0;LFIX01;Reforecasting 2103 - REF1;;true
2011.1;4621;17001;2019-09-30;0;LREL01;Reforecasting 1909;;true
2011.1;4622;17026;2019-06-18;0;SVPMI20;Reforecasting 1905;;true
2011.1;4623;17061;2019-09-30;0;TCSV8;Reforecasting 1909;;true
2011.1;4623;172904;2021-08-02;0;TCSV8;Reforecasting 2106 - REF2;;true
2011.1;4623;172905;2021-08-02;0;TCSV8;Reforecasting 2106 - REF2;;true
2011.1;4629;172912;2021-08-02;0;QFMIC02;Reforecasting 2106 - REF2;;true
2011.1;4630;172914;2021-08-02;0;QFPMI02;Reforecasting 2106 - REF2;;true
2011.1;4632;17297;2019-09-30;0;ATMIC16;Reforecasting 1909;;true
2011.2;4626;17113;2019-09-30;0;LREL02;Reforecasting 1909;;true
2011.2;4626;17129;2020-06-10;0;LREL02;Reforecasting 2005;;true
2011.2;4626;17130;2020-06-10;0;LREL02;Reforecasting 2005;;true
2011.2;4626;146474;2021-03-25;0;LREL02;Reforecasting 2103 - REF1;;true
2011.2;4626;146475;2021-03-25;0;LREL02;Reforecasting 2103 - REF1;;true
2011.2;4627;17170;2020-01-20;0;LLINK02;Reforecasting 1912;;true
2011.2;4628;17194;2019-06-18;0;LFIX02;Reforecasting 1905;;true
2011.2;4628;17205;2020-01-20;0;LFIX02;Reforecasting 1912;;true
2011.2;4633;17322;2019-06-18;0;ATMIC17;Reforecasting 1905;;true
2011.2;4633;17337;2020-06-10;0;ATMIC17;Reforecasting 2005;;true
2011.2;4633;172920;2021-08-02;0;ATMIC17;Reforecasting 2106 - REF2;;true
2011.2;4635;17352;2019-09-30;0;ATIPA5;Reforecasting 1909;;true
2011.2;4635;17353;2019-09-30;0;ATIPA5;Reforecasting 1909;;true
2011.2;4635;172922;2021-08-02;0;ATIPA5;Reforecasting 2106 - REF2;;true
2011.2;4639;17386;2020-01-20;0;LFRE02;Reforecasting 1912;;true
2011.2;4639;17387;2020-01-20;0;LFRE02;Reforecasting 1912;;true
2011.2;4639;17388;2020-01-20;0;LFRE02;Reforecasting 1912;;true
2011.2;4639;172923;2021-08-02;0;LFRE02;Reforecasting 2106 - REF2;;true
2011.2;4642;17420;2020-01-20;0;TCAT5;Reforecasting 1912;;true
2011.2;4642;17421;2020-01-20;0;TCAT5;Reforecasting 1912;;true
2011.2;4642;17422;2020-01-20;0;TCAT5;Reforecasting 1912;;true
2011.2;4645;17478;2020-06-10;0;TCSV9;Reforecasting 2005;;true
2011.2;4647;17497;2020-01-20;0;LFREGLD02;Reforecasting 1912;;true
2011.2;4647;172929;2021-08-02;0;LFREGLD02;Reforecasting 2106 - REF2;;true
2011.2;4647;172930;2021-08-02;0;LFREGLD02;Reforecasting 2106 - REF2;;true
2011.3;4649;17521;2020-01-20;0;TCSV10;Reforecasting 1912;;true
2011.3;4649;172931;2021-08-02;0;TCSV10;Reforecasting 2106 - REF2;;true
2011.3;4651;17546;2019-06-18;0;ATIPA6;Reforecasting 1905;;true
2011.3;4651;17548;2019-09-30;0;ATIPA6;Reforecasting 1909;;true
2011.3;4654;17597;2019-09-30;0;QFPA4;Reforecasting 1909;;true
2011.3;4655;17621;2020-01-20;0;TCAT6;Reforecasting 1912;;true
2011.3;4655;17622;2020-01-20;0;TCAT6;Reforecasting 1912;;true
2011.3;4655;17630;2020-06-10;0;TCAT6;Reforecasting 2005;;true
2011.3;4656;17656;2020-06-10;0;ATMIC18;Reforecasting 2005;;true
2011.3;4662;172947;2021-08-02;0;LFIX03;Reforecasting 2106 - REF2;;true
2011.3;4677;146490;2021-03-25;0;LFRE03;Reforecasting 2103 - REF1;;true
2011.3;5250;26119;2019-06-18;0;AIPPIVA2;Reforecasting 1905;;true
2011.4;4673;172957;2021-08-02;0;AIPPIVA03;Reforecasting 2106 - REF2;;true
2011.4;4686;172971;2021-08-02;0;TCAT7;Reforecasting 2106 - REF2;;true
2011.4;4687;146498;2021-03-25;0;LREL04;Reforecasting 2103 - REF1;;true
2012.1;4682;146492;2021-03-25;0;LREL05;Reforecasting 2103 - REF1;;true
2012.1;4682;146493;2021-03-25;0;LREL05;Reforecasting 2103 - REF1;;true
2012.1;4696;172980;2021-08-02;0;ATMIC20;Reforecasting 2106 - REF2;;true
2012.1;4700;172987;2021-08-02;0;ATIPA8;Reforecasting 2106 - REF2;;true
2012.1;4702;172988;2021-08-02;0;LFRE05;Reforecasting 2106 - REF2;;true
2012.1;4704;146507;2021-03-25;0;LFIX05;Reforecasting 2103 - REF1;;true
2012.2;4710;146509;2021-03-25;0;QFMIC7;Reforecasting 2103 - REF1;;true
2012.2;4713;173004;2021-08-02;0;TCSV13;Reforecasting 2106 - REF2;;true
2012.2;4715;173007;2021-08-02;0;LFREGLD06;Reforecasting 2106 - REF2;;true
2012.2;4718;173012;2021-08-02;0;LREL06;Reforecasting 2106 - REF2;;true
2012.2;4732;173014;2021-08-02;0;LFRE06;Reforecasting 2106 - REF2;;true
2012.2;4735;173020;2021-08-02;0;ATIPA9;Reforecasting 2106 - REF2;;true
2012.3;4736;146517;2021-03-25;0;LREL07;Reforecasting 2103 - REF1;;true
2012.3;4736;173021;2021-08-02;0;LREL07;Reforecasting 2106 - REF2;;true
2012.3;4736;173022;2021-08-02;0;LREL07;Reforecasting 2106 - REF2;;true
2012.3;4751;173031;2021-08-02;0;ATPMI22;Reforecasting 2106 - REF2;;true
2012.3;4755;173037;2021-08-02;0;LFREGLD07;Reforecasting 2106 - REF2;;true
2012.3;5245;26085;2019-06-18;0;AIPPIVA6;Reforecasting 1905;;true
2012.3;5245;26087;2019-09-30;0;AIPPIVA6;Reforecasting 1909;;true
2012.4;4766;146523;2021-03-25;0;LREL08;Reforecasting 2103 - REF1;;true
2012.4;4767;173047;2021-08-02;0;LLINK08;Reforecasting 2106 - REF2;;true
2012.4;4769;146525;2021-03-25;0;LFIX08;Reforecasting 2103 - REF1;;true
2012.4;4771;19461;2019-09-30;0;SULFI1;Reforecasting 1909;;true
2012.4;4771;19469;2020-01-20;0;SULFI1;Reforecasting 1912;;true
2012.4;4772;19494;2019-06-18;0;SULFID1;Reforecasting 1905;;true
2012.4;4772;19502;2020-01-20;0;SULFID1;Reforecasting 1912;;true
2012.4;4772;19510;2020-06-10;0;SULFID1;Reforecasting 2005;;true
2012.4;4772;173054;2021-08-02;0;SULFID1;Reforecasting 2106 - REF2;;true
2012.4;4775;19535;2019-09-30;0;SULIND1;Reforecasting 1909;;true
2012.4;4775;173055;2021-08-02;0;SULIND1;Reforecasting 2106 - REF2;;true
2012.4;4777;19568;2020-01-20;0;LFRE08;Reforecasting 1912;;true
2012.4;4777;19570;2020-01-20;0;LFRE08;Reforecasting 1912;;true
2012.4;4777;19571;2020-01-20;0;LFRE08;Reforecasting 1912;;true
2012.4;4777;19572;2020-01-20;0;LFRE08;Reforecasting 1912;;true
2012.4;4777;19579;2020-06-10;0;LFRE08;Reforecasting 2005;;true
2012.4;4777;19580;2020-06-10;0;LFRE08;Reforecasting 2005;;true
2012.4;4777;173057;2021-08-02;0;LFRE08;Reforecasting 2106 - REF2;;true
2012.4;4778;19589;2019-09-30;0;LFREGLD08;Reforecasting 1909;;true
2012.4;4778;19595;2020-01-20;0;LFREGLD08;Reforecasting 1912;;true
2012.4;4778;19597;2020-01-20;0;LFREGLD08;Reforecasting 1912;;true
2012.4;4778;19603;2020-06-10;0;LFREGLD08;Reforecasting 2005;;true
2012.4;4778;19606;2020-06-10;0;LFREGLD08;Reforecasting 2005;;true
2012.4;4778;146533;2021-03-25;0;LFREGLD08;Reforecasting 2103 - REF1;;true
2012.4;4779;19614;2019-09-30;0;LFRYU01;Reforecasting 1909;;true
2012.4;4779;19623;2020-01-20;0;LFRYU01;Reforecasting 1912;;true
2012.4;4779;19624;2020-01-20;0;LFRYU01;Reforecasting 1912;;true
2012.4;4779;19627;2020-01-20;0;LFRYU01;Reforecasting 1912;;true
2012.4;4779;146534;2021-03-25;0;LFRYU01;Reforecasting 2103 - REF1;;true
2012.4;4780;19658;2019-09-30;0;LECB01;Reforecasting 1909;;true
2012.4;4780;19667;2020-01-20;0;LECB01;Reforecasting 1912;;true
2012.4;4780;19679;2020-06-10;0;LECB01;Reforecasting 2005;;true
2012.4;4782;19704;2019-09-30;0;QFMIC;Reforecasting 1909;;true
2012.4;4782;19704;2019-09-30;0;QFMIC9;Reforecasting 1909;;true
2012.4;4782;19705;2019-09-30;0;QFMIC;Reforecasting 1909;;true
2012.4;4782;19705;2019-09-30;0;QFMIC9;Reforecasting 1909;;true
2012.4;4782;19714;2020-01-20;0;QFMIC;Reforecasting 1912;;true
2012.4;4782;19714;2020-01-20;0;QFMIC9;Reforecasting 1912;;true
2012.4;4782;19721;2020-06-10;0;QFMIC;Reforecasting 2005;;true
2012.4;4782;19721;2020-06-10;0;QFMIC9;Reforecasting 2005;;true
2012.4;4792;19896;2019-06-18;0;ATMIC;Reforecasting 1905;;true
2012.4;4792;19896;2019-06-18;0;ATMIC23;Reforecasting 1905;;true
2012.4;4792;19903;2020-01-20;0;ATMIC;Reforecasting 1912;;true
2012.4;4792;19903;2020-01-20;0;ATMIC23;Reforecasting 1912;;true
2012.4;4793;19916;2019-06-18;0;QFPMI;Reforecasting 1905;;true
2012.4;4793;19916;2019-06-18;0;QFPA;Reforecasting 1905;;true
2012.4;4793;19916;2019-06-18;0;QFPA9;Reforecasting 1905;;true
2012.4;4793;19917;2019-09-30;0;QFPMI;Reforecasting 1909;;true
2012.4;4793;19917;2019-09-30;0;QFPA;Reforecasting 1909;;true
2012.4;4793;19917;2019-09-30;0;QFPA9;Reforecasting 1909;;true
2012.4;4794;19951;2020-06-10;0;TCAT11;Reforecasting 2005;;true
2012.4;4794;19952;2020-06-10;0;TCAT11;Reforecasting 2005;;true
2012.4;4797;19979;2020-01-20;0;ATIPA11;Reforecasting 1912;;true
2012.4;4797;173081;2021-08-02;0;ATIPA11;Reforecasting 2106 - REF2;;true
2012.4;4798;19992;2020-06-10;0;AIPPIVA07;Reforecasting 2005;;true
2012.4;5251;173371;2021-08-02;0;AIPPIVA7;Reforecasting 2106 - REF2;;true
2013.1;4785;19751;2019-06-18;0;TCSV;Reforecasting 1905;;true
2013.1;4785;19751;2019-06-18;0;TCSV16;Reforecasting 1905;;true
2013.1;4785;19752;2019-09-30;0;TCSV;Reforecasting 1909;;true
2013.1;4785;19752;2019-09-30;0;TCSV16;Reforecasting 1909;;true
2013.1;4788;19790;2019-09-30;0;LLINK09;Reforecasting 1909;;true
2013.1;4788;19795;2020-01-20;0;LLINK09;Reforecasting 1912;;true
2013.1;4788;173071;2021-08-02;0;LLINK09;Reforecasting 2106 - REF2;;true
2013.1;4789;19823;2020-01-20;0;LREL09;Reforecasting 1912;;true
2013.1;4790;19845;2020-02-10;0;LECB02;Storno scaduti per wave 2020.3R;;true
2013.1;4790;146540;2021-03-25;0;LECB02;Reforecasting 2103 - REF1;;true
2013.1;4790;173073;2021-08-02;0;LECB02;Reforecasting 2106 - REF2;;true
2013.1;4791;19870;2019-09-30;0;LFIX09;Reforecasting 1909;;true
2013.1;4791;19876;2020-01-20;0;LFIX09;Reforecasting 1912;;true
2013.1;4791;19877;2020-01-20;0;LFIX09;Reforecasting 1912;;true
2013.1;4791;19883;2020-06-10;0;LFIX09;Reforecasting 2005;;true
2013.1;4802;20036;2020-01-20;0;LFRE09;Reforecasting 1912;;true
2013.1;4802;20039;2020-01-20;0;LFRE09;Reforecasting 1912;;true
2013.1;4802;20045;2020-06-10;0;LFRE09;Reforecasting 2005;;true
2013.1;4802;20046;2020-06-10;0;LFRE09;Reforecasting 2005;;true
2013.1;4802;20048;2020-06-10;0;LFRE09;Reforecasting 2005;;true
2013.1;4802;146543;2021-03-25;0;LFRE09;Reforecasting 2103 - REF1;;true
2013.1;4803;20055;2019-09-30;0;LFREGLD09;Reforecasting 1909;;true
2013.1;4803;20070;2020-06-10;0;LFREGLD09;Reforecasting 2005;;true
2013.1;4803;20071;2020-06-10;0;LFREGLD09;Reforecasting 2005;;true
2013.1;4803;173087;2021-08-02;0;LFREGLD09;Reforecasting 2106 - REF2;;true
2013.1;4804;20087;2020-01-20;0;LFRYU02;Reforecasting 1912;;true
2013.1;4804;20094;2020-06-10;0;LFRYU02;Reforecasting 2005;;true
2013.1;4804;173089;2021-08-02;0;LFRYU02;Reforecasting 2106 - REF2;;true
2013.1;4804;173090;2021-08-02;0;LFRYU02;Reforecasting 2106 - REF2;;true
2013.1;4806;20108;2019-10-14;0;SULFID2;Storno scaduti per 2020.1R;;true
2013.1;4806;20111;2020-01-20;0;SULFID2;Reforecasting 1912;;true
2013.1;4806;20116;2020-06-10;0;SULFID2;Reforecasting 2005;;true
2013.1;4806;173091;2021-08-02;0;SULFID2;Reforecasting 2106 - REF2;;true
2013.1;4808;20155;2020-06-10;0;AIPPIVA08;Reforecasting 2005;;true
2013.1;4811;20187;2019-09-30;0;TCAT12;Reforecasting 1909;;true
2013.1;4811;20193;2020-01-20;0;TCAT12;Reforecasting 1912;;true
2013.1;4812;20212;2019-09-30;0;ATMIC;Reforecasting 1909;;true
2013.1;4812;20212;2019-09-30;0;ATMIC24;Reforecasting 1909;;true
2013.1;4812;20217;2020-01-20;0;ATMIC;Reforecasting 1912;;true
